"participantid","itemid","itemtype","message","target","competitor","distractor","id","answer","presentation_order","answer_which","targetpos","answer_order","correct","trialid","strategy_seen","strategy_answer","strategy_answer_which","strategy_answer_order","strategy_correct","strategy_text","experiment"
3,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1044993,"ro_rh","pm_bh,ro_rh,gm_rh","target",2,2,"True",17,NA,"","",NA,"","",1
3,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1045002,"pm_sc","gm_rh,pm_sc,pm_bh","target",2,2,"True",26,2,"pm_sc","target",2,"True","Wanted me to pick monster but without a hat. This is closest.",1
3,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045026,"pm_bh","pm_bh,gm_rh,pm_sc","target",1,1,"True",50,NA,"","",NA,"","",1
3,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1044984,"pm_sc","gm_rh,pm_sc,pm_bh","target",2,2,"True",8,NA,"","",NA,"","",1
3,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1045016,"pm_rh","gm_bh,pm_rh,pm_rh","competitor",3,2,"False",40,NA,"","",NA,"","",1
3,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1044991,"pm_bh","pm_bh,pm_rh,ro_rh","target",1,1,"True",15,NA,"","",NA,"","",1
3,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1045015,"gm_sc","pm_rh,gm_sc,gm_bh","target",2,2,"True",39,NA,"","",NA,"","",1
3,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1045009,"pm_bh","ro_rh,gm_rh,pm_bh","target",3,3,"True",33,NA,"","",NA,"","",1
3,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1045011,"gm_bh","gm_bh,pm_rh,gm_bh","competitor",3,1,"False",35,NA,"","",NA,"","",1
3,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1044995,"pm_sc","pm_sc,gm_bh,pm_rh","target",1,1,"True",19,NA,"","",NA,"","",1
3,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1045023,"gm_rh","gm_rh,pm_sc,ro_bh","target",1,1,"True",47,NA,"","",NA,"","",1
3,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1044996,"pm_rh","pm_rh,gm_bh,ro_bh","target",1,1,"True",20,NA,"","",NA,"","",1
3,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045038,"pm_rh","pm_rh,gm_bh,pm_rh","competitor",3,1,"False",62,NA,"","",NA,"","",1
3,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1044986,"ro_bh","gm_bh,pm_rh,ro_bh","target",3,3,"True",10,NA,"","",NA,"","",1
3,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1044994,"gm_bh","pm_rh,ro_bh,gm_bh","target",3,3,"True",18,NA,"","",NA,"","",1
3,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1044981,"pm_sc","pm_sc,gm_bh,pm_rh","target",1,1,"True",5,NA,"","",NA,"","",1
3,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1044988,"pm_rh","pm_rh,pm_bh,ro_rh","target",1,1,"True",12,NA,"","",NA,"","",1
3,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1044990,"gm_bh","pm_sc,pm_rh,gm_bh","target",3,3,"True",14,NA,"","",NA,"","",1
3,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1044983,"pm_rh","gm_bh,gm_sc,pm_rh","target",3,3,"True",7,NA,"","",NA,"","",1
3,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1045017,"ro_bh","gm_rh,ro_bh,pm_sc","target",2,2,"True",41,NA,"","",NA,"","",1
3,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045001,"pm_rh","pm_sc,gm_bh,pm_rh","target",3,3,"True",25,NA,"","",NA,"","",1
3,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1044979,"pm_rh","ro_sc,pm_rh,gm_bh","target",2,2,"True",3,NA,"","",NA,"","",1
3,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1044999,"gm_bh","gm_rh,ro_rh,gm_bh","competitor",1,3,"False",23,NA,"","",NA,"","",1
3,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1044985,"gm_bh","gm_bh,gm_bh,pm_sc","competitor",1,2,"False",9,NA,"","",NA,"","",1
3,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1045036,"pm_bh","ro_rh,pm_rh,pm_bh","competitor",2,3,"False",60,NA,"","",NA,"","",1
3,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1044982,"pm_rh","pm_rh,gm_sc,pm_rh","target",3,3,"True",6,NA,"","",NA,"","",1
3,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1045020,"pm_rh","gm_sc,pm_rh,pm_rh","competitor",2,3,"False",44,NA,"","",NA,"","",1
3,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1044977,"pm_bh","pm_rh,ro_rh,pm_bh","target",3,3,"True",1,NA,"","",NA,"","",1
3,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1045042,"gm_rh","ro_bh,gm_bh,gm_rh","target",3,3,"True",66,NA,"","",NA,"","",1
3,56,"filler type b","gm","gm_rh","ro_bh","pm_bh",1044998,"gm_rh","pm_bh,gm_rh,ro_bh","target",2,2,"True",22,NA,"","",NA,"","",1
3,57,"target complex","pm","pm_rh","pm_bh","ro_rh",1045039,"pm_rh","pm_bh,pm_rh,ro_rh","target",2,2,"True",63,NA,"","",NA,"","",1
3,58,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1045019,"pm_rh","pm_rh,pm_rh,gm_sc","target",2,2,"True",43,NA,"","",NA,"","",1
3,59,"target simple","pm","pm_sc","pm_bh","gm_rh",1045013,"pm_sc","gm_rh,pm_bh,pm_sc","target",3,3,"True",37,NA,"","",NA,"","",1
3,60,"filler type c","gm","gm_bh","pm_bh","pm_sc",1045030,"gm_bh","pm_sc,gm_bh,pm_bh","target",2,2,"True",54,NA,"","",NA,"","",1
3,61,"filler type c","pm","pm_rh","gm_rh","gm_sc",1045014,"pm_rh","gm_rh,gm_sc,pm_rh","target",3,3,"True",38,NA,"","",NA,"","",1
3,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045007,"pm_bh","ro_rh,pm_rh,pm_bh","target",3,3,"True",31,NA,"","",NA,"","",1
3,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1045012,"gm_rh","ro_bh,gm_bh,gm_rh","competitor",2,3,"False",36,NA,"","",NA,"","",1
3,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1045028,"gm_rh","gm_rh,ro_rh,pm_bh","target",1,1,"True",52,NA,"","",NA,"","",1
3,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1045031,"gm_bh","gm_bh,ro_rh,gm_rh","target",1,1,"True",55,NA,"","",NA,"","",1
3,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1044978,"gm_bh","ro_sc,pm_rh,gm_bh","target",3,3,"True",2,NA,"","",NA,"","",1
4,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1044788,"gm_rh","pm_sc,gm_rh,pm_bh","target",2,2,"True",10,NA,"","",NA,"","",1
4,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1044785,"gm_rh","gm_rh,pm_rh,gm_sc","target",1,1,"True",7,1,"gm_rh","target",1,"True","Because using the green monster would be confusing as it is the same as the image on the right, but the red hat would likely not be used to represent the image in the middle because a pink monster would be used.",1
4,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1044814,"pm_rh","gm_bh,pm_rh,pm_rh","target",2,2,"True",36,NA,"","",NA,"","",1
4,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1044781,"pm_rh","pm_sc,pm_rh,gm_bh","target",2,2,"True",3,NA,"","",NA,"","",1
4,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1044843,"pm_bh","gm_bh,pm_bh,pm_sc","target",2,2,"True",65,NA,"","",NA,"","",1
4,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1044836,"pm_rh","ro_bh,gm_sc,pm_rh","target",3,3,"True",58,NA,"","",NA,"","",1
4,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1044783,"gm_bh","ro_bh,gm_rh,gm_bh","target",3,3,"True",5,NA,"","",NA,"","",1
4,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1044802,"pm_sc","pm_sc,pm_rh,gm_bh","target",1,1,"True",24,NA,"","",NA,"","",1
4,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1044825,"gm_bh","pm_sc,gm_bh,gm_bh","competitor",3,2,"False",47,NA,"","",NA,"","",1
4,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1044829,"pm_rh","pm_bh,ro_bh,pm_rh","target",3,3,"True",51,NA,"","",NA,"","",1
4,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1044833,"gm_rh","ro_bh,gm_rh,gm_bh","target",2,2,"True",55,NA,"","",NA,"","",1
4,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1044844,"gm_bh","ro_bh,pm_rh,gm_bh","competitor",1,3,"False",66,NA,"","",NA,"","",1
4,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1044780,"pm_bh","pm_bh,pm_sc,gm_rh","target",1,1,"True",2,NA,"","",NA,"","",1
4,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1044839,"gm_rh","ro_sc,pm_bh,gm_rh","target",3,3,"True",61,NA,"","",NA,"","",1
4,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1044794,"gm_rh","ro_rh,gm_bh,gm_rh","target",3,3,"True",16,NA,"","",NA,"","",1
4,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1044812,"gm_bh","ro_rh,gm_rh,gm_bh","target",3,3,"True",34,NA,"","",NA,"","",1
4,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1044799,"pm_bh","ro_bh,pm_rh,pm_bh","target",3,3,"True",21,NA,"","",NA,"","",1
4,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1044790,"ro_bh","ro_bh,gm_rh,pm_bh","target",1,1,"True",12,NA,"","",NA,"","",1
4,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1044842,"ro_bh","pm_rh,ro_bh,gm_sc","target",2,2,"True",64,NA,"","",NA,"","",1
4,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1044834,"pm_bh","gm_rh,ro_sc,pm_bh","target",3,3,"True",56,NA,"","",NA,"","",1
4,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1044800,"gm_bh","pm_sc,gm_bh,pm_bh","target",2,2,"True",22,NA,"","",NA,"","",1
4,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1044818,"pm_rh","ro_bh,pm_bh,pm_rh","target",3,3,"True",40,NA,"","",NA,"","",1
4,23,"filler unambiguous","pm","pm_rh","gm_bh","ro_sc",1044821,"pm_rh","ro_sc,gm_bh,pm_rh","target",3,3,"True",43,NA,"","",NA,"","",1
4,24,"target complex","bh","pm_bh","gm_bh","pm_sc",1044779,"pm_bh","pm_bh,gm_bh,pm_sc","target",1,1,"True",1,NA,"","",NA,"","",1
4,25,"target complex","pm","pm_bh","pm_rh","ro_bh",1044841,"pm_bh","ro_bh,pm_rh,pm_bh","target",3,3,"True",63,NA,"","",NA,"","",1
4,26,"target simple","rh","ro_rh","gm_rh","pm_bh",1044804,"ro_rh","pm_bh,gm_rh,ro_rh","target",3,3,"True",26,NA,"","",NA,"","",1
4,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1044837,"ro_rh","ro_rh,pm_bh,gm_rh","target",1,1,"True",59,NA,"","",NA,"","",1
4,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1044820,"pm_sc","pm_sc,pm_bh,gm_rh","target",1,1,"True",42,NA,"","",NA,"","",1
4,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1044832,"pm_bh","pm_bh,pm_sc,gm_rh","target",1,1,"True",54,NA,"","",NA,"","",1
4,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1044797,"pm_sc","gm_rh,pm_sc,pm_bh","target",2,2,"True",19,NA,"","",NA,"","",1
4,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1044826,"pm_rh","gm_bh,pm_rh,pm_rh","target",2,2,"True",48,NA,"","",NA,"","",1
4,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1044796,"pm_bh","ro_rh,pm_bh,pm_rh","target",2,2,"True",18,NA,"","",NA,"","",1
4,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1044823,"gm_sc","pm_rh,gm_sc,gm_bh","target",2,2,"True",45,NA,"","",NA,"","",1
4,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1044798,"pm_bh","pm_bh,gm_rh,ro_rh","target",1,1,"True",20,NA,"","",NA,"","",1
4,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1044838,"gm_bh","gm_bh,gm_bh,pm_rh","competitor",2,1,"False",60,NA,"","",NA,"","",1
4,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1044786,"pm_sc","pm_sc,pm_rh,gm_bh","target",1,1,"True",8,NA,"","",NA,"","",1
4,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1044817,"gm_rh","gm_rh,ro_bh,pm_sc","target",1,1,"True",39,NA,"","",NA,"","",1
4,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1044807,"pm_rh","gm_bh,ro_bh,pm_rh","target",3,3,"True",29,NA,"","",NA,"","",1
4,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1044808,"pm_rh","pm_rh,pm_rh,gm_bh","competitor",2,1,"False",30,NA,"","",NA,"","",1
4,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1044792,"ro_bh","pm_rh,ro_bh,gm_bh","target",2,2,"True",14,NA,"","",NA,"","",1
4,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1044831,"gm_bh","pm_rh,gm_bh,ro_bh","target",2,2,"True",53,NA,"","",NA,"","",1
4,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1044782,"pm_sc","gm_bh,pm_rh,pm_sc","target",3,3,"True",4,2,"pm_sc","target",3,"True","Because it is a pink monster however it is not wearing a red hat",1
4,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1044793,"pm_rh","pm_rh,ro_rh,pm_bh","target",1,1,"True",15,NA,"","",NA,"","",1
4,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1044784,"gm_bh","pm_sc,gm_bh,pm_rh","target",2,2,"True",6,NA,"","",NA,"","",1
4,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1044830,"pm_rh","pm_rh,gm_sc,gm_bh","target",1,1,"True",52,NA,"","",NA,"","",1
4,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1044828,"ro_bh","ro_bh,gm_rh,pm_sc","target",1,1,"True",50,NA,"","",NA,"","",1
4,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1044805,"pm_rh","gm_bh,pm_sc,pm_rh","target",3,3,"True",27,NA,"","",NA,"","",1
4,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1044803,"pm_rh","gm_bh,pm_rh,ro_sc","target",2,2,"True",25,NA,"","",NA,"","",1
4,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1044795,"gm_rh","ro_rh,gm_rh,gm_bh","target",2,2,"True",17,NA,"","",NA,"","",1
4,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1044787,"gm_bh","gm_bh,gm_bh,pm_sc","target",1,1,"True",9,NA,"","",NA,"","",1
4,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1044791,"pm_rh","pm_rh,pm_bh,ro_rh","target",1,1,"True",13,NA,"","",NA,"","",1
4,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1044815,"pm_rh","pm_rh,gm_sc,pm_rh","competitor",3,1,"False",37,NA,"","",NA,"","",1
4,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1044819,"pm_rh","pm_rh,pm_rh,gm_sc","target",1,1,"True",41,NA,"","",NA,"","",1
4,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1044789,"pm_bh","pm_bh,pm_rh,ro_rh","target",1,1,"True",11,NA,"","",NA,"","",1
4,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1044810,"gm_rh","gm_bh,gm_rh,ro_bh","target",2,2,"True",32,NA,"","",NA,"","",1
4,56,"filler type b","gm","gm_rh","ro_bh","pm_bh",1044840,"gm_rh","pm_bh,gm_rh,ro_bh","target",2,2,"True",62,NA,"","",NA,"","",1
4,57,"target complex","pm","pm_rh","pm_bh","ro_rh",1044813,"pm_rh","pm_rh,ro_rh,pm_bh","target",1,1,"True",35,NA,"","",NA,"","",1
4,58,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1044809,"pm_rh","pm_rh,pm_rh,gm_sc","target",1,1,"True",31,NA,"","",NA,"","",1
4,59,"target simple","pm","pm_sc","pm_bh","gm_rh",1044824,"pm_sc","pm_bh,gm_rh,pm_sc","target",3,3,"True",46,NA,"","",NA,"","",1
4,60,"filler type c","gm","gm_bh","pm_bh","pm_sc",1044822,"gm_bh","pm_bh,pm_sc,gm_bh","target",3,3,"True",44,NA,"","",NA,"","",1
4,61,"filler type c","pm","pm_rh","gm_rh","gm_sc",1044801,"pm_rh","pm_rh,gm_sc,gm_rh","target",1,1,"True",23,NA,"","",NA,"","",1
4,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1044811,"pm_bh","pm_rh,pm_bh,ro_rh","target",2,2,"True",33,NA,"","",NA,"","",1
4,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1044827,"gm_bh","ro_bh,gm_bh,gm_rh","target",2,2,"True",49,NA,"","",NA,"","",1
4,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1044816,"gm_rh","gm_rh,ro_rh,pm_bh","target",1,1,"True",38,NA,"","",NA,"","",1
4,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1044835,"gm_bh","gm_bh,ro_rh,gm_rh","target",1,1,"True",57,NA,"","",NA,"","",1
4,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1044806,"gm_bh","gm_bh,ro_sc,pm_rh","target",1,1,"True",28,NA,"","",NA,"","",1
5,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1045608,"gm_rh","gm_rh,pm_sc,pm_bh","target",1,1,"True",38,NA,"","",NA,"","",1
5,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1045606,"pm_rh","gm_rh,pm_rh,gm_sc","competitor",1,2,"False",36,NA,"","",NA,"","",1
5,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045583,"pm_rh","pm_rh,pm_rh,gm_bh","target",2,2,"True",13,NA,"","",NA,"","",1
5,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045591,"pm_rh","pm_sc,pm_rh,gm_bh","target",2,2,"True",21,NA,"","",NA,"","",1
5,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1045611,"pm_bh","pm_bh,gm_bh,pm_sc","target",1,1,"True",41,NA,"","",NA,"","",1
5,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1045634,"pm_rh","pm_rh,ro_bh,gm_sc","target",1,1,"True",64,NA,"","",NA,"","",1
5,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1045571,"gm_rh","ro_bh,gm_rh,gm_bh","competitor",3,2,"False",1,NA,"","",NA,"","",1
5,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1045575,"pm_sc","pm_rh,pm_sc,gm_bh","target",2,2,"True",5,NA,"","",NA,"","",1
5,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1045621,"gm_bh","gm_bh,gm_bh,pm_sc","competitor",1,2,"False",51,NA,"","",NA,"","",1
5,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1045602,"pm_rh","pm_bh,pm_rh,ro_bh","target",2,2,"True",32,NA,"","",NA,"","",1
5,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1045636,"gm_rh","ro_bh,gm_rh,gm_bh","target",2,2,"True",66,NA,"","",NA,"","",1
5,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1045626,"ro_bh","pm_rh,ro_bh,gm_bh","target",2,2,"True",56,NA,"","",NA,"","",1
5,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045633,"pm_bh","pm_sc,gm_rh,pm_bh","target",3,3,"True",63,NA,"","",NA,"","",1
5,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1045576,"gm_rh","pm_bh,gm_rh,ro_sc","target",2,2,"True",6,NA,"","",NA,"","",1
5,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1045593,"gm_bh","ro_rh,gm_bh,gm_rh","competitor",3,2,"False",23,NA,"","",NA,"","",1
5,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1045629,"gm_bh","gm_bh,ro_rh,gm_rh","target",1,1,"True",59,NA,"","",NA,"","",1
5,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1045619,"pm_bh","pm_bh,ro_bh,pm_rh","target",1,1,"True",49,NA,"","",NA,"","",1
5,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1045585,"ro_bh","gm_rh,pm_bh,ro_bh","target",3,3,"True",15,NA,"","",NA,"","",1
5,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1045577,"ro_bh","pm_rh,ro_bh,gm_sc","target",2,2,"True",7,NA,"","",NA,"","",1
5,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1045620,"pm_bh","pm_bh,gm_rh,ro_sc","target",1,1,"True",50,NA,"","",NA,"","",1
5,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1045584,"gm_bh","pm_bh,pm_sc,gm_bh","target",3,3,"True",14,NA,"","",NA,"","",1
5,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1045617,"pm_rh","pm_bh,ro_bh,pm_rh","target",3,3,"True",47,NA,"","",NA,"","",1
5,23,"filler unambiguous","pm","pm_rh","gm_bh","ro_sc",1045582,"pm_rh","gm_bh,ro_sc,pm_rh","target",3,3,"True",12,NA,"","",NA,"","",1
5,24,"target complex","bh","pm_bh","gm_bh","pm_sc",1045625,"gm_bh","pm_sc,gm_bh,pm_bh","competitor",3,2,"False",55,NA,"","",NA,"","",1
5,25,"target complex","pm","pm_bh","pm_rh","ro_bh",1045603,"pm_rh","pm_rh,ro_bh,pm_bh","competitor",3,1,"False",33,NA,"","",NA,"","",1
5,26,"target simple","rh","ro_rh","gm_rh","pm_bh",1045623,"ro_rh","ro_rh,gm_rh,pm_bh","target",1,1,"True",53,NA,"","",NA,"","",1
5,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1045573,"ro_rh","ro_rh,pm_bh,gm_rh","target",1,1,"True",3,NA,"","",NA,"","",1
5,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1045628,"pm_sc","pm_bh,gm_rh,pm_sc","target",3,3,"True",58,1,"pm_sc","target",3,"True","Because if it had been the purple monster with the blue hat on then I'd have expected them to pick the blue hat. As they didn't i assume it has the scarf on instead. I don't think it is the green monster as the one they picked is neither green nor wearing a red hat",1
5,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045622,"pm_bh","gm_rh,pm_sc,pm_bh","target",3,3,"True",52,NA,"","",NA,"","",1
5,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1045581,"pm_sc","pm_bh,gm_rh,pm_sc","target",3,3,"True",11,NA,"","",NA,"","",1
5,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1045580,"pm_rh","pm_rh,gm_bh,pm_rh","competitor",1,3,"False",10,NA,"","",NA,"","",1
5,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045631,"pm_bh","pm_bh,ro_rh,pm_rh","target",1,1,"True",61,NA,"","",NA,"","",1
5,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1045586,"gm_sc","pm_rh,gm_bh,gm_sc","target",3,3,"True",16,NA,"","",NA,"","",1
5,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1045588,"pm_bh","ro_rh,gm_rh,pm_bh","target",3,3,"True",18,NA,"","",NA,"","",1
5,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1045572,"gm_bh","pm_rh,gm_bh,gm_bh","competitor",3,2,"False",2,NA,"","",NA,"","",1
5,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1045574,"pm_sc","pm_rh,pm_sc,gm_bh","target",2,2,"True",4,NA,"","",NA,"","",1
5,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1045613,"gm_rh","gm_rh,ro_bh,pm_sc","target",1,1,"True",43,NA,"","",NA,"","",1
5,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1045624,"pm_rh","pm_rh,gm_bh,ro_bh","target",1,1,"True",54,NA,"","",NA,"","",1
5,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045607,"pm_rh","gm_bh,pm_rh,pm_rh","target",2,2,"True",37,NA,"","",NA,"","",1
5,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1045578,"ro_bh","gm_bh,pm_rh,ro_bh","target",3,3,"True",8,NA,"","",NA,"","",1
5,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1045595,"gm_bh","gm_bh,ro_bh,pm_rh","target",1,1,"True",25,NA,"","",NA,"","",1
5,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1045598,"pm_sc","pm_sc,gm_bh,pm_rh","target",1,1,"True",28,NA,"","",NA,"","",1
5,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1045605,"pm_bh","pm_rh,pm_bh,ro_rh","competitor",1,2,"False",35,NA,"","",NA,"","",1
5,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1045630,"gm_bh","pm_sc,pm_rh,gm_bh","target",3,3,"True",60,NA,"","",NA,"","",1
5,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1045597,"pm_rh","pm_rh,gm_bh,gm_sc","target",1,1,"True",27,NA,"","",NA,"","",1
5,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1045601,"ro_bh","pm_sc,ro_bh,gm_rh","target",2,2,"True",31,NA,"","",NA,"","",1
5,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045592,"pm_rh","pm_rh,gm_bh,pm_sc","target",1,1,"True",22,NA,"","",NA,"","",1
5,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1045632,"pm_rh","ro_sc,gm_bh,pm_rh","target",3,3,"True",62,NA,"","",NA,"","",1
5,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1045610,"gm_bh","ro_rh,gm_bh,gm_rh","competitor",3,2,"False",40,NA,"","",NA,"","",1
5,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1045579,"gm_bh","pm_sc,gm_bh,gm_bh","competitor",2,3,"False",9,NA,"","",NA,"","",1
5,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1045604,"pm_bh","pm_bh,ro_rh,pm_rh","competitor",3,1,"False",34,NA,"","",NA,"","",1
5,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1045618,"pm_rh","pm_rh,gm_sc,pm_rh","target",1,1,"True",48,NA,"","",NA,"","",1
5,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1045589,"pm_rh","gm_sc,pm_rh,pm_rh","target",2,2,"True",19,NA,"","",NA,"","",1
